content_producer	site_type	gl	hl	term_id	langs	country	term	type	code_lang	collection_date	result_number	link	domain	top_level_domain	coding_completion_date	link_type	link_accessibility	how_recent_is_the_information	what_is_the_author_background	are_there_major_scientific_errors_in_the_link	how_accurate_is_the_scientific_content_presen	are_there_any_scientific_terms_that_lay_peopl	if_you_answered_no_to_the_previous_question_y	jargon_score	is_a_scientific_background_high_school_or_abo	are_the_following_sources_available_in_the_li	x1_none_of_the_below	x2_others	x3_place_to_leave_comments_ask_questions	x4_graphs	x5_relevant_multimedia_e_g_video_animation_et	x6_hyper_links	x7_numerical_data	x8_list_of_sources	x9_citation_or_references_to_relevant_literat	does_the_content_reject_or_reinforce_the_disc	is_malicious_meaning_is_alluded_to_in_the_tex	do_claims_contradict_accepted_scientific_expl	are_specific_groups_in_society_pharma_jews_mu	is_there_reference_to_everyday_life	are_there_local_examples_in_the_content_e_g_r	local_examples_prop	does_the_content_present_advantages_and_disad	langs_country	lang_short	lang_uniq	site_type_fct	content_producer_fct	site_type_collapsed	producer_high_cred	access_multimedia	access_sci	accuracy	cred	cons_n_neg	cons_n_pos	contextual	recency	conspiracy	access	agg_sci_qual	agg_sci_qual_norm
16	5	tr	tr	46	Turkish	Ankara,Ankara,Turkey	CRISPR	Novel Science and Technology Issues	tr	4.12.2022	3	https://www.haydarbagis.com/tr/news/desc/6099/genom-duzenleme-ve-crispr-cas9-nedir.html	www.haydarbagis.com	haydarbagis.com	16.5.2023	1	1	1	3	2	3	1	1	1	2	3.5	0	0	1	0	1	0	0	0	0					2	1	0.5	2	Turkish_Ankara,Ankara,Turkey	tr	tr	Text_and_illustrations		5	FALSE	1	1	1	1	0	0	1	0	0	2	5	1.41666666666667
16	5	tr	tr	48	Turkish	Ankara,Ankara,Turkey	Protein katlanması	Novel Science and Technology Issues	tr	4.12.2022	2	https://www.bioinforange.com/bioinforeviews/hastaliklar/norodejeneratif/protein-katlanma-mekanizmalari-ve-yanlis-katlanma-sonucu-olusan-hastaliklar/	www.bioinforange.com	bioinforange.com	16.5.2023	1	1	4	2	2	3	1	1	1	1	5,6,7,8,9	0	0	0	0	1	1	1	1	1					2	2	1	2	Turkish_Ankara,Ankara,Turkey	tr	tr	Text_and_illustrations		5	FALSE	2	0	1	2	0	0	2	1	0	2	8	3
16	5	tr	tr	48	Turkish	Ankara,Ankara,Turkey	Protein katlanması	Novel Science and Technology Issues	tr	22.12.2022	10	https://khosann.com/protein-katlama-nedir-ve-bizi-yasatir/	khosann.com	khosann.com	3.6.2023	1	1	4	2	2	3	1	2	2	2	3,5,6,7	0	0		0	1	1	1	0	0					2	1	0.5	2	Turkish_Ankara,Ankara,Turkey	tr	tr	Text_and_illustrations		5	FALSE	2	1	1	0	0	0	1	1	0	3	6	2.33333333333333
16	5	tw	zh-TW	16	Taiwanese	Taipei City,Taiwan	溶液	Canonical Scientific Issues	tw	28.7.2022	6	https://www.mingdao.edu.tw/physics/pdf/matter_04.pdf	www.mingdao.edu.tw	mingdao.edu.tw	21.11.2022	1	1	1	2	2	3	1	2	2	1	7						1								2	1	0.5	0	Taiwanese_Taipei City,Taiwan	tw	zh-tw	Text_and_illustrations		5	FALSE	1	0	1	0	0	0	1	0	0	1	3	1
16	5	tw	zh-TW	48	Taiwanese	Taipei City,Taiwan	蛋白質折疊	Novel Science and Technology Issues	tw	28.7.2022	4	https://jerkwin.github.io/2016/06/08/译-蛋白质折叠问题50年的历程/	jerkwin.github.io	jerkwin.github.io	21.11.2022	1	1	3	2	2	3	1	2	2	1	7, 9							1		1					1	1	0.5	2	Taiwanese_Taipei City,Taiwan	tw	zh-tw	Text_and_illustrations		5	FALSE	0	0	1	1	0	0	0	0	0	0	2	0.75
16	5	tw	zh-TW	48	Taiwanese	Taipei City,Taiwan	蛋白質折疊	Novel Science and Technology Issues	tw	28.7.2022	10	http://boson4.phys.tku.edu.tw/bio_rev/protein_folding.htm	boson4.phys.tku.edu.tw	tku.edu.tw	21.11.2022	1	1	1	1	2	3	1	1	1	1	7, 9							1		1					1	1	0.5	1	Taiwanese_Taipei City,Taiwan	tw	zh-tw	Text_and_illustrations		5	FALSE	0	0	1	1	0	0	0	0	0	0	2	0.75
16	5	ua	uk	53	Ukrainian	Kyiv,Kyiv city,Ukraine	недоїдання	Socio-Scientific Issues	uk	22.12.2022	4	https://harchi.info/blogs/san-ayt-j/nedoyidannya-yak-prychyna-zayvoyi-vagy	harchi.info	harchi.info	13.4.2023	1	1	1	1	2	3	2		3	2	5,6,	0	0	0	0	1	1	0	0	0					2	1	0.5	2	Ukrainian_Kyiv,Kyiv city,Ukraine	uk	uk	Text_and_illustrations		5	FALSE	2	2	1	0	0	0	1	0	0	4	6	1.5
16	5	ua	uk	47	Ukrainian	Kyiv,Kyiv city,Ukraine	автономний автомобіль	Novel Science and Technology Issues	uk	22.12.2022	3	https://futurenow.com.ua/shho-take-bezpilotnyj-avtomobil-i-yak-vin-pratsyuye/	futurenow.com.ua	futurenow.com.ua	27.4.2023	1	1	4	1	2	3	1	1	1	1	5.7	0	0	0	0	1	0	1	0	0					2	1	0.5	2	Ukrainian_Kyiv,Kyiv city,Ukraine	uk	uk	Text_and_illustrations		5	FALSE	1	0	1	0	0	0	1	1	0	1	4	2
16	5	vn	vi	73-B	Vietnamese	Hanoi,Hanoi,Vietnam	trái đất nóng lên lừa bịp	Conspiracy Theories	vie	8.8.2022	3	https://trantuansang.com/bien-doi-khi-hau-nong-len-toan-cau/	trantuansang.com	trantuansang.com	28.8.2022	1	1	4	2	1		1	1	1		3,4,5,6,7,8,9	0	0	1	1	1	1	1	1	1	1	1	1	1					Vietnamese_Hanoi,Hanoi,Vietnam	vi	vi	Text_and_illustrations		5	FALSE	3	0	0	2	4	0	0	1	-4	3	6	2
16	5	za	af	73-B	Afrikaans	Cape Town,Western Cape,South Africa	aardverwarming 'n klug	Conspiracy Theories	af	27.12.2022	3	https://planetariodevitoria.org/af/foguetes/quantos-anos-temos-para-salvar-o-planeta.html	planetariodevitoria.org	planetariodevitoria.org	19.2.2023	1	1	1	2	2		1	2	2		5,6,7	0	0	0	0	1	1	1	0	0	3	3	3	3					Afrikaans_Cape Town,Western Cape,South Africa	af	af	Text_and_illustrations		5	FALSE	2	0	1	0	0	4	0	0	4	2	3	0.833333333333333
16	5	za	af	74-B	Afrikaans	Cape Town,Western Cape,South Africa	Klimaatsverandering 'n klug	Conspiracy Theories	af	27.12.2022	9	https://planetariodevitoria.org/af/foguetes/quantos-anos-temos-para-salvar-o-planeta.html	planetariodevitoria.org	planetariodevitoria.org	19.2.2023	1	1	1	2	2		1	2	2		5,6,7	0	0	0	0	1	1	1	0	0	3	3	3	3					Afrikaans_Cape Town,Western Cape,South Africa	af	af	Text_and_illustrations		5	FALSE	2	0	1	0	0	4	0	0	4	2	3	0.833333333333333
16	5	za	af	29	Afrikaans	Cape Town,Western Cape,South Africa	Gewig	Canonical Scientific Issues	af	27.12.2022	2	https://annelienpienaar.co.za/2020/11/03/eiers-gewig-omskakelings-uitruilings-en-alternatiewe/	annelienpienaar.co.za	annelienpienaar.co.za	19.2.2023	1	1	4	3	2	3	2		3	2	5,6,7,8	0	0	0	0	1	1	1	1	0					1	1	0.5	1	Afrikaans_Cape Town,Western Cape,South Africa	af	af	Text_and_illustrations		5	FALSE	2	2	1	2	0	0	0	1	0	4	8	2.66666666666667
16	6	ua	uk	73-B	Ukrainian	Kyiv,Kyiv city,Ukraine	глобальне потепління обман	Conspiracy Theories	uk	22.12.2022	2	https://slovoproslovo.info/globalniy-obman/	slovoproslovo.info	slovoproslovo.info	2.2.2023	1	1	4	3	2		2		3		7.9	0	0	0	0	0	0	1	0	1	1	2	1	3					Ukrainian_Kyiv,Kyiv city,Ukraine	uk	uk	Other		6	FALSE	1	1	1	2	2	1	0	1	-2	2	6	2.33333333333333
17	1	br	pt-BR	74-B	Portuguese	Brasilia,Federal District,Brazil	fraude da mudança climática	Conspiracy Theories	pt	4.12.2022	10	https://www.studocu.com/pt-br/document/universidade-federal-rural-do-rio-de-janeiro/quimica-geral/o-aquecimento-global-e-uma-fraude/39788174	www.studocu.com	studocu.com	27.12.2022	1	1	3	1	1		2		3		1	1	0	0	0	0	0	0	0	0	1	1	1	3					Portuguese_Brasilia,Federal District,Brazil	pt	pt-br	Text		5	FALSE	0	1	0	0	3	1	0	0	-3	1	1	0.166666666666667
17	1	cg	fr	5	French	Kinshasa,Democratic Republic of the Congo	Environnement	Canonical Scientific Issues	fr	22.12.2022	4	https://www.toupie.org/Dictionnaire/Environnement.htm	www.toupie.org	toupie.org	13.4.2023	1	1	1	1	2	3	2		3	2	6	0	0	0	0	0	1	0	0	0					1	1	0.5	1	French_Kinshasa,Democratic Republic of the Congo	fr	fr-cg	Text		5	FALSE	1	2	1	0	0	0	0	0	0	3	4	1
17	1	cg	fr	54	French	Kinshasa,Democratic Republic of the Congo	Sécurité alimentaire	Socio-Scientific Issues	fr	4.12.2022	9	https://www.preventionweb.net/resource/master-en-prevention-et-gestion-des-risques-lies-la-securite-alimentaire-en-afrique-pgrsa	www.preventionweb.net	preventionweb.net	16.5.2023	1	4	1	1	0	0	2		3	2	1	1	0	0	0	0	0	0	0	0					1	1	0.5	2	French_Kinshasa,Democratic Republic of the Congo	fr	fr-cg	Text		5	FALSE	0	2	0	0	0	0	0	0	0	2	2	0.333333333333333
17	1	de	de	79-B	German	Berlin,Berlin,Germany	Die Erde ist flach	Conspiracy Theories	de	18.8.2022	9	https://christiananswers.net/german/q-eden/edn-c015g.html	christiananswers.net	christiananswers.net	23.9.2022	1	1	2	2	2		2		3		8, 9	0	0	0	0	0	0	0	0	1	3	3	3	3					German_Berlin,Berlin,Germany	de	de	Text		5	FALSE	0	1	1	1	0	4	0	0	4	1	3	0.916666666666667
17	1	de	de	74-B	German	Berlin,Berlin,Germany	Klimawandel ist eine Lüge	Conspiracy Theories	de	18.8.2022	6	https://www.openpetition.de/pdf/blog/fuer-demokratie-und-rechtsstaat-fuer-faire-medien-fuer-die-rodung-des-hambacher-forstes_leserbrief-von-dr-arthur-chudy_1540292804.pdf	www.openpetition.de	openpetition.de	23.9.2022	1	1	1	2	1		1	2	2		6, 7, 8, 9	0	0	0	0	0	1	1	1	1	1	1	1	1					German_Berlin,Berlin,Germany	de	de	Text		5	FALSE	1	0	0	2	4	0	0	0	-4	1	3	0.666666666666667
17	1	de	de	45	German	Berlin,Berlin,Germany	Astroide	Novel Science and Technology Issues	de	4.12.2022	12	https://rechneronline.de/pi/astroide.php	rechneronline.de	rechneronline.de	30.1.2023	1	1	1	1	2	3	2		3	2	6.7	0	0	0	0	0	1	1	0	0					1	1	0.5	1	German_Berlin,Berlin,Germany	de	de	Text		5	FALSE	1	2	1	0	0	0	0	0	0	3	4	1
17	1	de	de	77-B	German	Berlin,Berlin,Germany	Impfungen verursachen Autismus	Conspiracy Theories	de	18.8.2022	9	https://www.kinderaerzte-im-netz.de/fileadmin/pdf/BVKJ_Flyer_Autismus_und_Masern-Impfung/Flyer_zu_Vaxxed.pdf	www.kinderaerzte-im-netz.de	kinderaerzte-im-netz.de	23.9.2022	1	1	1	3	2		1	1	1		6, 7, 2009	0	0	0	0	0	1	1	0	1	3	3	3	3					German_Berlin,Berlin,Germany	de	de	Text		5	FALSE	1	0	1	2	0	4	0	0	4	1	4	1.16666666666667
17	1	de	de	52	German	Berlin,Berlin,Germany	mutation	Novel Science and Technology Issues	de	4.12.2022	4	https://www.gesundheitsinformation.de/glossar/mutation.html	www.gesundheitsinformation.de	gesundheitsinformation.de	30.1.2023	1	1	1	1	2	3	1	2	2	2	1	1	0	0	0	0	0	0	0	0					0	0	0	0	German_Berlin,Berlin,Germany	de	de	Text		5	FALSE	0	1	1	0	0	0	0	0	0	1	2	0.666666666666667
17	1	es	es	74-B	Spanish	Madrid,Community of Madrid,Spain	El cambio climático es mentira	Conspiracy Theories	es	4.12.2022	4	https://www.sostenibilidad.com/cambio-climatico/derribando-mitos-cambio-climatico/?_adin=11551547647	www.sostenibilidad.com	sostenibilidad.com	08.02.2023	1	1	1	1	2		2		3		6,7,8	0	0	0	0	0	1	1	1	0	3	3	3	3					Spanish_Madrid,Community of Madrid,Spain	es	es-es	Text		5	FALSE	1	1	1	1	0	4	0	0	4	2	4	1.08333333333333
17	1	es	es	79-B	Spanish	Madrid,Community of Madrid,Spain	la Tierra es plana	Conspiracy Theories	es	4.12.2022	2	https://www.netflix.com/es/title/81015076	www.netflix.com	netflix.com	08.02.2023	1	1	1	1	1		2		3		1	1	0	0	0	0	0	0	0	0	1	2	3	3					Spanish_Madrid,Community of Madrid,Spain	es	es-es	Text		5	FALSE	0	1	0	0	1	2	0	0	-1	1	1	0.166666666666667
17	1	id	id	68	Indonesian	Central Jakarta,Jakarta,Indonesia	Infeksi	Socio-Scientific Issues	id	28.7.2022	1	https://www.alodokter.com/infeksi	www.alodokter.com	alodokter.com	11.1.2023	1	1	1	1	2	3	2		3	2	1	1													2	1	0.5	2	Indonesian_Central Jakarta,Jakarta,Indonesia	id	id	Text		5	FALSE	0	2	1	0	0	0	1	0	0	2	4	1.16666666666667
17	1	il	iw	59	Hebrew	Jerusalem District,Israel	שינוי אקלים	Socio-Scientific Issues	hw	14.3.2022	3	http://infospot.co.il/scp/%D7%A9%D7%99%D7%A0%D7%95%D7%99_%D7%90%D7%A7%D7%9C%D7%99%D7%9D	infospot.co.il	infospot.co.il	30.3.2023	1	1	4	2	2	3	1	2	2	2	9, 8, 7, 6						1	1	1	1					2	2	1	1	Hebrew_Jerusalem District,Israel	iw	iw	Text		5	FALSE	1	1	1	2	0	0	2	1	0	2	8	3
17	1	il	iw	65	Hebrew	Jerusalem District,Israel	זיהום קרקע	Socio-Scientific Issues	hw	14.3.2022	3	http://infospot.co.il/scp/%D7%96%D7%99%D7%94%D7%95%D7%9D_%D7%A7%D7%A8%D7%A7%D7%A2	infospot.co.il	infospot.co.il	30.3.2023	1	1	4	1	2	2	2		3	2	6						1								2	1	0.5	1	Hebrew_Jerusalem District,Israel	iw	iw	Text		5	FALSE	1	2	2	0	0	0	1	1	0	3	7	2.83333333333333
17	1	il	iw	66	Hebrew	Jerusalem District,Israel	גז חממה	Socio-Scientific Issues	hw	14.3.2022	12	http://infospot.co.il/gl/%D7%92%D7%96%D7%99_%D7%97%D7%9E%D7%9E%D7%94_Greenhouse_Gases_	infospot.co.il	infospot.co.il	30.3.2023	1	1	4	1	2	3	1	1	1	2	6						1								1	1	0.5	2	Hebrew_Jerusalem District,Israel	iw	iw	Text		5	FALSE	1	1	1	0	0	0	0	1	0	2	4	1.83333333333333
17	1	il	iw	68	Hebrew	Jerusalem District,Israel	זיהום רפואה	Socio-Scientific Issues	hw	14.3.2022	4	https://www.infomed.co.il/diseases/infectious-disease/	www.infomed.co.il	infomed.co.il	30.3.2023	1	1	1	1	2	3	2		3	1	6						1								2	1	0.5	2	Hebrew_Jerusalem District,Israel	iw	iw	Text		5	FALSE	1	1	1	0	0	0	1	0	0	2	4	1.16666666666667
17	1	in	hi	8	Hindi	New Delhi,Delhi,India	प्रदूषण	Canonical Scientific Issues	hi	4.12.2022	5	https://school.careers360.com/hi/articles/essay-on-pollution-in-hindi	school.careers360.com	careers360.com	20.3.2023	1	1	4	1	2	3	2		3	2	5,6,7,9	0	0	0	0	1	1	1	0	1					2	2	1	2	Hindi_New Delhi,Delhi,India	hi	hi	Text		5	FALSE	2	2	1	1	0	0	2	1	0	4	9	3.08333333333333
17	1	in	hi	49	Hindi	New Delhi,Delhi,India	कृष्ण विविर	Novel Science and Technology Issues	hi	4.12.2022	12	https://kaavyaalaya.org/teree-hansee-krishna-vivar-see	kaavyaalaya.org	kaavyaalaya.org	20.3.2023	1	1	1	2	2	3	2		3	2	3	0	0	1	0	0	0	0	0	0					2	1	0.5	0	Hindi_New Delhi,Delhi,India	hi	hi	Text		5	FALSE	0	2	1	0	0	0	1	0	0	2	4	1.16666666666667
17	1	it	it	77-B	Italian	Rome,Lazio,Italy	i vaccini causano l'autismo	Conspiracy Theories	it	18.8.2022	9	https://salute.regione.emilia-romagna.it/sanita-pubblica/vaccinazioni/vaccinazioni-per-target-diversi/vaccinazioni-per-bambini-e-adolescenti/copy_of_11.pdf/@@download/file/11.pdf	@download	NA.NA	14.10.2022	1	1	1	1	2		2		3		6,9,7	0	0	0	0	0	1	1	0	1	3	3	3	3					Italian_Rome,Lazio,Italy	it	it	Text		5	FALSE	1	1	1	1	0	4	0	0	4	2	4	1.08333333333333
17	1	it	it	54	Italian	Rome,Lazio,Italy	Sicurezza alimentare	Socio-Scientific Issues	it	4.12.2022	12	https://it.indeed.com/offerte-lavoro-Sicurezza-Alimentare	it.indeed.com	indeed.com	12.2.2023	1	4	4	1	0	0	0		0	2	6	0	0	0	0	0	1	0	0	0					0	0	0	0	Italian_Rome,Lazio,Italy	it	it	Text		5	FALSE	1	1	0	0	0	0	0	1	0	2	3	1.33333333333333
17	1	ke	sw	12	Swahili	Nairobi,Nairobi County,Kenya	Kuvu	Canonical Scientific Issues	sw	4.12.2022	3	https://www.crunchbase.com/organization/kuvu	www.crunchbase.com	crunchbase.com	12.7.2023	1	4	1	1	0	0	0		0	2	3,6	0	0	1	0	0	1	0	0	0					0	1	0.5	2	Swahili_Nairobi,Nairobi County,Kenya	sw	sw-ke	Text		5	FALSE	1	1	0	0	0	0	0	0	0	2	2	0.333333333333333
17	1	ke	sw	16	Swahili	Nairobi,Nairobi County,Kenya	Suluhisho	Canonical Scientific Issues	sw	4.12.2022	2	About Us – Suluhisho Systems Limited	about us – suluhisho systems limited	NA.NA	12.7.2023	1	4	1	1	0	0	0		0	2	3	0	0	1	0	0	0	0	0	0					0	0	0	2	Swahili_Nairobi,Nairobi County,Kenya	sw	sw-ke	Text		5	FALSE	0	1	0	0	0	0	0	0	0	1	1	0.166666666666667
17	1	ke	sw	45	Swahili	Nairobi,Nairobi County,Kenya	Asterohidi	Novel Science and Technology Issues	sw	4.12.2022	1	http://asteroidi.com.domreaper.com/	asteroidi.com.domreaper.com	domreaper.com	12.7.2023	1	4	3	2	0	0	0		0	2	3,6	0	0	1	0	0	1	0	0	0					0	0	0	0	Swahili_Nairobi,Nairobi County,Kenya	sw	sw-ke	Text		5	FALSE	1	1	0	0	0	0	0	0	0	2	2	0.333333333333333
17	1	ke	sw	56	Swahili	Nairobi,Nairobi County,Kenya	Kalori	Socio-Scientific Issues	sw	4.12.2022	1	https://eberspaecher-kalori.com/en/	eberspaecher-kalori.com	eberspaecher-kalori.com	12.7.2023	1	1	4	3	2	3	2		3	2	3,6,7	0	0	1	0	0	1	1	0	0					2	0	0	2	Swahili_Nairobi,Nairobi County,Kenya	sw	sw-ke	Text		5	FALSE	1	2	1	1	0	0	1	1	0	3	7	2.58333333333333
17	1	ke	sw	56	Swahili	Nairobi,Nairobi County,Kenya	Kalori	Socio-Scientific Issues	sw	4.12.2022	2	https://eberspaecher-kalori.com/products/	eberspaecher-kalori.com	eberspaecher-kalori.com	12.7.2023	1	1	4	3	2	3	2		3	2	3,6,7	0	0	1	0	0	1	1	0	0					2	2	1	2	Swahili_Nairobi,Nairobi County,Kenya	sw	sw-ke	Text		5	FALSE	1	2	1	1	0	0	2	1	0	3	8	2.91666666666667
17	1	ke	sw	59	Swahili	Nairobi,Nairobi County,Kenya	Mabadiliko ya tabianchi	Socio-Scientific Issues	sw	4.12.2022	12	http://www.icipe.org/media-coverage/local-media/mabadiliko-ya-tabianchi-climate-change-yanavyoleta-wimbi-la-magonjwa-na	www.icipe.org	icipe.org	12.7.2023	1	1	4	3	2	3	2		3	2	3,6,7	0	0	1	0	0	1	1	0	0					2	2	1	2	Swahili_Nairobi,Nairobi County,Kenya	sw	sw-ke	Text		5	FALSE	1	2	1	1	0	0	2	1	0	3	8	2.91666666666667
17	1	kr	ko	54	Korean	Seoul,South Korea	식량안전보장	Socio-Scientific Issues	ko	8.8.2022	2	https://lausanne.org/ko/content-ko/lga-ko/2014-05-ko/식량안전보장이변혁적-성장에-미치는-영향	lausanne.org	lausanne.org	11.1.2023	1	1	1	3	0	0	2		3	2	8,6						1		1						1	1	0.5	1	Korean_Seoul,South Korea	ko	ko	Text		5	FALSE	1	2	0	2	0	0	0	0	0	3	5	1
17	1	pt	pt-PT	74-B	Portuguese	Lisbon,Lisbon,Portugal	fraude da mudança climática	Conspiracy Theories	pt	4.12.2022	5	https://partidolivre.pt/as-mentiras-das-alteracoes-climaticas	partidolivre.pt	partidolivre.pt	27.12.2022	1	1	1	2	2		2		3		6	0	0	0	0	0	1	0	0	0	3	3	3	3					Portuguese_Lisbon,Lisbon,Portugal	pt	pt-pt	Text		5	FALSE	1	1	1	0	0	4	0	0	4	2	3	0.833333333333333
17	1	tr	tr	53	Turkish	Ankara,Ankara,Turkey	Yetersiz Beslenme	Socio-Scientific Issues	tr	4.12.2022	10	https://www.tavsiyeediyorum.com/makale_1630.htm	www.tavsiyeediyorum.com	tavsiyeediyorum.com	3.6.2023	1	1	2	3	2	2	2		3	2	7	0	0	0	0	0	0	1	0	0					2	1	0.5	2	Turkish_Ankara,Ankara,Turkey	tr	tr	Text		5	FALSE	0	2	2	1	0	0	1	0	0	2	6	1.91666666666667
17	1	tr	tr	65	Turkish	Ankara,Ankara,Turkey	Toprak Kirliliği	Socio-Scientific Issues	tr	4.12.2022	3	https://cevreonline.com/toprak-kirliligi/	cevreonline.com	cevreonline.com	3.6.2023	1	1	1	1	2	2	2		3	2	6	0	0	0	0	0	1	0	0	0					2	1	0.5	0	Turkish_Ankara,Ankara,Turkey	tr	tr	Text		5	FALSE	1	2	2	0	0	0	1	0	0	3	6	1.83333333333333
17	1	tr	tr	79-B	Turkish	Ankara,Ankara,Turkey	Düz dünya	Conspiracy Theories	tr	3.10.2022	11	https://medium.com/@ayasofya/nas%C4%B1l-d%C3%BCz-d%C3%BCnyac%C4%B1c%C4%B1-oldum-5852f4fc4666	ayasofya	NA.NA	18.11.2022	1	1	4	2	2		2		3		7,8,9	0	0	0	0	0	0	1	1	1	3	3	3	3					Turkish_Ankara,Ankara,Turkey	tr	tr	Text		5	FALSE	0	1	1	2	0	4	0	1	4	1	5	2.16666666666667
17	1	tr	tr	80-B	Turkish	Ankara,Ankara,Turkey	Ay'a iniş gerçek değil	Conspiracy Theories	tr	3.10.2022	6	https://khosann.com/aya-gitmedik-komplo-teorilerini-curuten-10-kanit/	khosann.com	khosann.com	18.11.2022	1	1	3	2	2		2		3		3, 6	0	0	1	0	0	1	0	0	0	3	3	3	3					Turkish_Ankara,Ankara,Turkey	tr	tr	Text		5	FALSE	1	1	1	0	0	4	0	0	4	2	3	0.833333333333333
17	1	tr	tr	42	Turkish	Ankara,Ankara,Turkey	mRNA	Novel Science and Technology Issues	tr	4.12.2022	2	https://event.on24.com/wcc/r/3552259/EC216C4B7B40C89F25ABD517C40002F0?partnerref=GoogleAds&gclid=EAIaIQobChMIksmEz7nf-wIVmPDjBx2SPwAOEAAYASABEgJL3PD_BwE	event.on24.com	on24.com	16.5.2023	1	1	4	3	2	3	1	1	1	1	6	0	0	0	0	0	1	0	0	0					2	1	0.5	1	Turkish_Ankara,Ankara,Turkey	tr	tr	Text		5	FALSE	1	0	1	1	0	0	1	1	0	1	5	2.25
17	1	tr	tr	65	Turkish	Ankara,Ankara,Turkey	Toprak Kirliliği	Socio-Scientific Issues	tr	4.12.2022	9	https://cdn.bartin.edu.tr/optisyenlik/4c10a1bdacf8f91937697169eea28a64/5.haftacevre-koruma.pptx	cdn.bartin.edu.tr	bartin.edu.tr	16.5.2023	1	1	1	3	2	3	1	1	1	1	1	1	0	0	0	0	0	0	0	0					2	1	0.5	2	Turkish_Ankara,Ankara,Turkey	tr	tr	Text		5	FALSE	0	0	1	1	0	0	1	0	0	0	3	1.08333333333333
17	1	tw	zh-TW	29	Taiwanese	Taipei City,Taiwan	重量	Canonical Scientific Issues	tw	28.7.2022	10	https://books.google.co.il/books?id=TXyMDwAAQBAJ&pg=PA54&lpg=PA54&dq=重量&source=bl&ots=5EhOuq3VDc&sig=ACfU3U2PAQU5jX_5Q_NrL85eZcPqboXOhg&hl=zh-TW&sa=X&redir_esc=y#v=onepage&q=重量&f=false	books.google.co.il	google.co.il	21.11.2022	1	4	1	2	0	0	0		0	2	""														0	0	0	1	Taiwanese_Taipei City,Taiwan	tw	zh-tw	Text		5	FALSE	0	1	0	0	0	0	0	0	0	1	1	0.166666666666667
17	1	ua	uk	5	Ukrainian	Kyiv,Kyiv city,Ukraine	середовище	Canonical Scientific Issues	uk	22.12.2022	4	https://onlinecorrector.com.ua/uk/%D1%81%D0%B5%D1%80%D0%B5%D0%B4%D0%BE%D0%B2%D0%B8%D1%89%D0%B5/	onlinecorrector.com.ua	onlinecorrector.com.ua	27.4.2023	1	1	1	1	2	3	2		3	2	1	1	0	0	0	0	0	0	0	0					1	1	0.5	2	Ukrainian_Kyiv,Kyiv city,Ukraine	uk	uk	Text		5	FALSE	0	2	1	0	0	0	0	0	0	2	3	0.833333333333333
17	1	ua	uk	65	Ukrainian	Kyiv,Kyiv city,Ukraine	забруднення грунту	Socio-Scientific Issues	uk	22.12.2022	2	https://www.growhow.in.ua/shist-prychyn-za-yakymy-problemu-zabrudnennya-gruntiv-ne-mozhna-ignoruvaty/	www.growhow.in.ua	growhow.in.ua	27.4.2023	1	1	3	1	2	3	1	1	1	1	7	0	0	0	0	0	0	1	0	0					2	1	0.5	2	Ukrainian_Kyiv,Kyiv city,Ukraine	uk	uk	Text		5	FALSE	0	0	1	0	0	0	1	0	0	0	2	0.833333333333333
17	1	ua	uk	66	Ukrainian	Kyiv,Kyiv city,Ukraine	Парникові гази	Socio-Scientific Issues	uk	22.12.2022	5	https://ips.ligazakon.net/document/JF46P00A	ips.ligazakon.net	ligazakon.net	13.4.2023	1	1	4	1	1	3	1	2	2	1	6/7/	0	0	0	0	0	1	1	0	0					1	1	0.5	1	Ukrainian_Kyiv,Kyiv city,Ukraine	uk	uk	Text		5	FALSE	1	0	0	0	0	0	0	1	0	1	2	1.16666666666667
17	1	ua	uk	48	Ukrainian	Kyiv,Kyiv city,Ukraine	згортання білка	Novel Science and Technology Issues	uk	22.12.2022	3	https://cpo.stu.cn.ua/Oksana/harch_himia_lekcii/310.html	cpo.stu.cn.ua	stu.cn.ua	13.4.2023	1	1	1	1	2	3	1	2	2	1	7	0	0	0	0	0	0	1	0	0					1	1	0.5	1	Ukrainian_Kyiv,Kyiv city,Ukraine	uk	uk	Text		5	FALSE	0	0	1	0	0	0	0	0	0	0	1	0.5
17	1	ua	uk	65	Ukrainian	Kyiv,Kyiv city,Ukraine	забруднення грунту	Socio-Scientific Issues	uk	22.12.2022	10	https://pidru4niki.com/81193/bzhd/osnovni_dzherela_zabrudnennya_gruntu_himichnimi_rechovinami	pidru4niki.com	pidru4niki.com	13.4.2023	1	1	1	1	2	3	1	2	2	1	7	0	0	0	0	0	0	1	0	0					2	1	0.5	2	Ukrainian_Kyiv,Kyiv city,Ukraine	uk	uk	Text		5	FALSE	0	0	1	0	0	0	1	0	0	0	2	0.833333333333333
17	1	us	zh-CN	44	Chinese	Washington,District of Columbia,United States	火星	Novel Science and Technology Issues	zh	28.7.2022	4	https://starwalk.space/zh-Hans/news/mars-the-ultimate-guide	starwalk.space	starwalk.space	10.12.2022	1	1	4	1	2	3	2		3	2	6,7						1	1							1	1	0.5	1	Chinese_Washington,District of Columbia,United States	cn	zh-cn	Text		5	FALSE	1	2	1	0	0	0	0	1	0	3	5	2
